Payment_ID,Policy_ID,Customer_ID,Payment_Date,Payment_Amount,Payment_Method,Payment_Status,Payment_Type
PAY018513,POL005935,C04375,2025-02-19,5220.0,Debit Card,Paid,Premium
PAY018514,POL005935,C04375,2025-04-20,5220.0,Auto-Debit,Paid,Premium
PAY018515,POL005935,C04375,2025-05-20,5220.0,UPI,Paid,Premium
PAY018516,POL005935,C04375,2025-08-18,5220.0,Debit Card,Paid,Premium
PAY018517,POL005935,C04375,2025-10-17,5220.0,Auto-Debit,Paid,Premium
PAY018518,POL005935,C04375,2025-11-16,5220.0,Debit Card,Paid,Premium
PAY018519,POL005935,C04375,2025-12-16,5220.0,Cheque,Paid,Premium
PAY018520,POL005936,C02273,2023-09-13,44200.0,UPI,Paid,Initial Payment
PAY018521,POL005937,C03379,2025-08-31,55810.0,Debit Card,Paid,Initial Payment
PAY018522,POL005938,C03272,2024-12-22,33490.0,Cheque,Paid,Initial Payment
PAY018523,POL005939,C01065,2024-09-21,46280.0,UPI,Paid,Initial Payment
PAY018524,POL005940,C04951,2024-02-27,16415.0,Net Banking,Paid,Initial Payment
PAY018525,POL005940,C04951,2024-05-28,16415.0,Cheque,Paid,Premium
PAY018526,POL005940,C04951,2025-02-25,16415.0,Auto-Debit,Paid,Premium
PAY018527,POL005940,C04951,2025-05-27,16415.0,UPI,Paid,Premium
PAY018528,POL005940,C04951,2025-08-26,16415.0,Cheque,Paid,Premium
PAY018529,POL005941,C02822,2024-02-14,6370.0,Net Banking,Paid,Initial Payment
PAY018530,POL005942,C03233,2023-12-18,8370.0,Credit Card,Paid,Initial Payment
PAY018531,POL005943,C04838,2024-09-05,913.33,Cheque,Paid,Initial Payment
PAY018532,POL005943,C04838,2025-01-03,913.33,Debit Card,Paid,Premium
PAY018533,POL005943,C04838,2025-04-03,913.33,Net Banking,Paid,Premium
PAY018534,POL005943,C04838,2025-05-03,913.33,Debit Card,Paid,Premium
PAY018535,POL005943,C04838,2025-08-31,913.33,UPI,Paid,Premium
PAY018536,POL005943,C04838,2025-12-29,913.33,Net Banking,Paid,Premium
PAY018537,POL005944,C00224,2023-07-30,1235.83,Cheque,Paid,Initial Payment
PAY018538,POL005944,C00224,2023-08-29,1235.83,Cheque,Paid,Premium
PAY018539,POL005944,C00224,2023-09-28,1235.83,UPI,Paid,Premium
PAY018540,POL005944,C00224,2023-10-28,1235.83,Credit Card,Paid,Premium
PAY018541,POL005944,C00224,2023-12-27,1235.83,Debit Card,Paid,Premium
PAY018542,POL005944,C00224,2024-01-26,1235.83,UPI,Paid,Premium
PAY018543,POL005944,C00224,2024-04-25,1235.83,Auto-Debit,Paid,Premium
PAY018544,POL005945,C03453,2025-04-26,91438.83,Cheque,Failed,Initial Payment
PAY018545,POL005946,C04737,2024-02-24,19800.0,UPI,Paid,Initial Payment
PAY018546,POL005947,C01536,2024-01-27,4950.0,Auto-Debit,Paid,Initial Payment
PAY018547,POL005947,C01536,2024-07-27,4950.0,Credit Card,Paid,Premium
PAY018548,POL005947,C01536,2025-07-26,4950.0,UPI,Paid,Premium
PAY018549,POL005947,C01536,2025-10-25,4950.0,Net Banking,Paid,Premium
PAY018550,POL005948,C03163,2024-06-01,6299.59,Cheque,Failed,Initial Payment
PAY018551,POL005949,C04796,2024-10-18,3315.0,Auto-Debit,Paid,Initial Payment
PAY018552,POL005950,C01820,2025-03-31,8290.0,Debit Card,Overdue,Initial Payment
PAY018553,POL005951,C01279,2023-11-14,28250.0,UPI,Paid,Initial Payment
PAY018554,POL005951,C01279,2024-11-13,28250.0,Cheque,Paid,Renewal
PAY018555,POL005952,C04277,2024-03-31,32185.11,UPI,Pending,Initial Payment
PAY018556,POL005953,C03006,2024-10-29,11370.0,Auto-Debit,Paid,Initial Payment
PAY018557,POL005954,C00656,2024-02-05,6660.0,Credit Card,Paid,Initial Payment
PAY018558,POL005955,C01874,2023-10-29,19220.0,Auto-Debit,Paid,Initial Payment
PAY018559,POL005955,C01874,2024-10-28,19220.0,Credit Card,Paid,Renewal
PAY018560,POL005956,C01177,2025-06-23,3828.91,Auto-Debit,Failed,Initial Payment
PAY018561,POL005956,C01177,2025-09-21,3905.0,Credit Card,Paid,Premium
PAY018562,POL005956,C01177,2025-10-21,3905.0,Net Banking,Paid,Premium
PAY018563,POL005956,C01177,2025-11-20,3905.0,Net Banking,Paid,Premium
PAY018564,POL005956,C01177,2025-12-20,3905.0,Net Banking,Paid,Premium
PAY018565,POL005957,C00946,2025-02-16,2252.5,UPI,Paid,Initial Payment
PAY018566,POL005957,C00946,2025-03-18,2252.5,Credit Card,Paid,Premium
PAY018567,POL005957,C00946,2025-04-17,2252.5,Debit Card,Paid,Premium
PAY018568,POL005957,C00946,2025-05-17,2252.5,Net Banking,Paid,Premium
PAY018569,POL005957,C00946,2025-06-16,2252.5,Auto-Debit,Paid,Premium
PAY018570,POL005957,C00946,2025-07-16,2252.5,UPI,Paid,Premium
PAY018571,POL005957,C00946,2025-09-14,2252.5,Debit Card,Paid,Premium
PAY018572,POL005958,C01344,2024-01-07,48540.0,Auto-Debit,Paid,Initial Payment
PAY018573,POL005959,C03395,2024-07-01,33560.0,Cheque,Paid,Initial Payment
PAY018574,POL005959,C03395,2025-07-01,33560.0,UPI,Paid,Renewal
PAY018575,POL005960,C03458,2023-05-02,63980.0,Credit Card,Paid,Initial Payment
PAY018576,POL005960,C03458,2025-05-01,63980.0,Auto-Debit,Paid,Renewal
PAY018577,POL005961,C03072,2025-07-24,20699.17,Cheque,Paid,Initial Payment
PAY018578,POL005961,C03072,2025-10-22,20699.17,Net Banking,Paid,Premium
PAY018579,POL005961,C03072,2025-12-21,20699.17,Net Banking,Paid,Premium
PAY018580,POL005962,C03210,2023-03-15,83230.0,Net Banking,Paid,Initial Payment
PAY018581,POL005962,C03210,2025-03-14,83230.0,Net Banking,Paid,Renewal
PAY018582,POL005963,C04718,2024-01-28,1930.0,UPI,Paid,Initial Payment
PAY018583,POL005963,C04718,2025-01-27,1930.0,Cheque,Paid,Renewal
PAY018584,POL005964,C01959,2023-06-09,31800.0,Credit Card,Paid,Initial Payment
PAY018585,POL005965,C03939,2025-06-25,3833.33,Auto-Debit,Paid,Initial Payment
PAY018586,POL005965,C03939,2025-07-25,3833.33,UPI,Paid,Premium
PAY018587,POL005965,C03939,2025-08-24,3833.33,Net Banking,Paid,Premium
PAY018588,POL005965,C03939,2025-11-22,3833.33,Credit Card,Paid,Premium
PAY018589,POL005966,C01791,2025-08-21,11150.0,Net Banking,Paid,Initial Payment
PAY018590,POL005967,C02857,2023-11-07,5525.0,Credit Card,Paid,Initial Payment
PAY018591,POL005967,C02857,2024-02-05,5525.0,UPI,Paid,Premium
PAY018592,POL005967,C02857,2024-04-05,5525.0,Debit Card,Paid,Premium
PAY018593,POL005967,C02857,2024-05-05,5525.0,Net Banking,Paid,Premium
PAY018594,POL005967,C02857,2024-09-02,5525.0,Debit Card,Paid,Premium
PAY018595,POL005967,C02857,2024-10-02,5525.0,UPI,Paid,Premium
PAY018596,POL005967,C02857,2024-11-01,5525.0,UPI,Paid,Premium
PAY018597,POL005968,C02710,2023-09-09,4775.0,Net Banking,Paid,Initial Payment
PAY018598,POL005968,C02710,2023-12-09,4775.0,Net Banking,Paid,Premium
PAY018599,POL005969,C03384,2023-01-30,5900.0,Net Banking,Paid,Initial Payment
PAY018600,POL005970,C03324,2024-06-09,80660.0,Auto-Debit,Paid,Initial Payment
PAY018601,POL005970,C03324,2025-06-09,79602.26,Cheque,Pending,Renewal
PAY018602,POL005971,C00602,2025-08-25,20310.0,Cheque,Paid,Initial Payment
PAY018603,POL005972,C03751,2025-01-25,192720.0,Cheque,Paid,Initial Payment
PAY018604,POL005973,C00978,2024-11-11,82760.0,UPI,Paid,Initial Payment
PAY018605,POL005973,C00978,2025-11-11,82760.0,Credit Card,Paid,Renewal
PAY018606,POL005974,C02520,2024-04-03,5660.0,Auto-Debit,Paid,Initial Payment
PAY018607,POL005975,C03640,2023-01-07,2041.67,Cheque,Paid,Initial Payment
PAY018608,POL005975,C03640,2023-02-06,2041.67,Credit Card,Paid,Premium
PAY018609,POL005975,C03640,2023-04-07,2041.67,Cheque,Paid,Premium
PAY018610,POL005975,C03640,2023-12-03,2041.67,Auto-Debit,Paid,Premium
PAY018611,POL005976,C01968,2023-02-03,15640.0,UPI,Paid,Initial Payment
PAY018612,POL005976,C01968,2024-02-03,15640.0,Auto-Debit,Paid,Renewal
PAY018613,POL005977,C00448,2023-03-29,21880.0,Debit Card,Paid,Initial Payment
PAY018614,POL005978,C01552,2025-01-25,704.17,Credit Card,Paid,Initial Payment
PAY018615,POL005979,C04600,2024-08-28,10435.83,Debit Card,Paid,Initial Payment
PAY018616,POL005979,C04600,2024-11-26,10435.83,Credit Card,Paid,Premium
PAY018617,POL005979,C04600,2025-01-25,10435.83,Auto-Debit,Paid,Premium
PAY018618,POL005979,C04600,2025-03-26,10435.83,Auto-Debit,Paid,Premium
PAY018619,POL005979,C04600,2025-04-25,10435.83,Debit Card,Overdue,Premium
PAY018620,POL005980,C02946,2025-07-28,49590.0,Debit Card,Paid,Initial Payment
PAY018621,POL005981,C03103,2025-06-14,977.5,Debit Card,Paid,Initial Payment
PAY018622,POL005981,C03103,2025-10-12,977.5,Debit Card,Paid,Premium
PAY018623,POL005981,C03103,2025-12-11,970.89,Auto-Debit,Pending,Premium
PAY018624,POL005982,C00278,2023-07-28,80000.0,Auto-Debit,Paid,Initial Payment
PAY018625,POL005982,C00278,2024-07-27,80000.0,Credit Card,Paid,Renewal
PAY018626,POL005983,C03069,2025-07-08,13155.0,UPI,Paid,Initial Payment
PAY018627,POL005984,C04983,2023-12-03,28650.0,UPI,Paid,Initial Payment
PAY018628,POL005985,C01205,2023-01-06,11305.0,Credit Card,Paid,Initial Payment
PAY018629,POL005985,C01205,2023-07-07,11305.0,Net Banking,Paid,Premium
PAY018630,POL005986,C00759,2025-04-17,15780.0,Auto-Debit,Paid,Initial Payment
PAY018631,POL005987,C03794,2023-04-15,27800.0,Credit Card,Paid,Initial Payment
PAY018632,POL005988,C04846,2023-06-18,73800.0,Debit Card,Paid,Initial Payment
PAY018633,POL005988,C04846,2025-06-17,73800.0,Auto-Debit,Paid,Renewal
PAY018634,POL005989,C02616,2023-02-11,66650.0,Credit Card,Paid,Initial Payment
PAY018635,POL005989,C02616,2025-02-10,66650.0,Cheque,Paid,Renewal
PAY018636,POL005990,C04122,2024-04-10,36530.0,Cheque,Paid,Initial Payment
PAY018637,POL005990,C04122,2025-04-10,36530.0,Net Banking,Paid,Renewal
PAY018638,POL005991,C04749,2024-09-08,4175.0,Auto-Debit,Paid,Initial Payment
PAY018639,POL005991,C04749,2024-10-08,4175.0,Cheque,Paid,Premium
PAY018640,POL005991,C04749,2024-11-07,4175.0,Credit Card,Paid,Premium
PAY018641,POL005991,C04749,2024-12-07,4175.0,Cheque,Paid,Premium
PAY018642,POL005991,C04749,2025-02-05,4175.0,Auto-Debit,Paid,Premium
PAY018643,POL005991,C04749,2025-03-07,4175.0,UPI,Paid,Premium
PAY018644,POL005991,C04749,2025-04-06,4175.0,UPI,Paid,Premium
PAY018645,POL005991,C04749,2025-06-05,4175.0,Net Banking,Paid,Premium
PAY018646,POL005991,C04749,2025-08-04,4175.0,UPI,Paid,Premium
PAY018647,POL005992,C04652,2023-04-25,10425.0,Debit Card,Paid,Initial Payment
PAY018648,POL005992,C04652,2023-07-25,10425.0,Credit Card,Paid,Premium
PAY018649,POL005992,C04652,2024-01-23,10425.0,Net Banking,Overdue,Premium
PAY018650,POL005993,C01344,2025-02-20,1566.67,UPI,Paid,Initial Payment
PAY018651,POL005993,C01344,2025-05-21,1566.67,Credit Card,Paid,Premium
PAY018652,POL005993,C01344,2025-08-19,1566.67,Auto-Debit,Paid,Premium
PAY018653,POL005993,C01344,2025-11-17,1566.67,Net Banking,Paid,Premium
PAY018654,POL005994,C04377,2025-08-22,42160.0,Cheque,Paid,Initial Payment
PAY018655,POL005995,C00741,2023-03-10,56850.0,Credit Card,Paid,Initial Payment
PAY018656,POL005995,C00741,2024-03-09,56850.0,Credit Card,Paid,Renewal
PAY018657,POL005996,C04415,2024-01-28,19270.0,Debit Card,Paid,Initial Payment
PAY018658,POL005996,C04415,2025-01-27,19270.0,Net Banking,Paid,Renewal
PAY018659,POL005997,C03202,2023-08-24,1058.33,Cheque,Paid,Initial Payment
PAY018660,POL005997,C03202,2023-10-23,1058.33,Auto-Debit,Paid,Premium
PAY018661,POL005997,C03202,2023-12-22,1058.33,Net Banking,Paid,Premium
PAY018662,POL005997,C03202,2024-02-20,1043.77,Cheque,Failed,Premium
PAY018663,POL005997,C03202,2024-05-20,1058.33,Credit Card,Paid,Premium
PAY018664,POL005997,C03202,2024-06-19,1058.33,Debit Card,Paid,Premium
PAY018665,POL005997,C03202,2024-07-19,1058.33,Auto-Debit,Paid,Premium
PAY018666,POL005997,C03202,2024-08-18,1058.33,Credit Card,Paid,Premium
PAY018667,POL005998,C02120,2023-07-23,27670.0,Net Banking,Paid,Initial Payment
PAY018668,POL005999,C01218,2023-02-08,3361.67,Cheque,Paid,Initial Payment
PAY018669,POL005999,C01218,2023-03-10,3361.67,UPI,Paid,Premium
PAY018670,POL005999,C01218,2023-05-09,3361.67,UPI,Paid,Premium
PAY018671,POL005999,C01218,2023-08-07,3361.67,Net Banking,Paid,Premium
PAY018672,POL005999,C01218,2024-01-04,3361.67,UPI,Paid,Premium
PAY018673,POL005999,C01218,2024-02-03,3361.67,Net Banking,Paid,Premium
PAY018674,POL006000,C03587,2024-09-01,1777.5,Credit Card,Paid,Initial Payment
PAY018675,POL006000,C03587,2024-12-30,1777.5,Net Banking,Paid,Premium
PAY018676,POL006000,C03587,2025-03-30,1777.5,Net Banking,Paid,Premium
PAY018677,POL006000,C03587,2025-04-29,1777.5,Credit Card,Paid,Premium
PAY018678,POL006000,C03587,2025-08-27,1777.5,Debit Card,Paid,Premium
PAY018679,POL006001,C02248,2023-04-04,28100.0,Debit Card,Paid,Initial Payment
PAY018680,POL006001,C02248,2024-04-03,28100.0,Cheque,Paid,Renewal
PAY018681,POL006002,C03408,2023-08-31,9260.0,UPI,Paid,Initial Payment
PAY018682,POL006003,C02436,2025-02-05,5837.5,Credit Card,Paid,Initial Payment
PAY018683,POL006003,C02436,2025-03-07,5837.5,Net Banking,Paid,Premium
PAY018684,POL006003,C02436,2025-04-06,5837.5,Credit Card,Paid,Premium
PAY018685,POL006003,C02436,2025-05-06,5777.33,Cheque,Failed,Premium
PAY018686,POL006003,C02436,2025-09-03,5837.5,Debit Card,Paid,Premium
PAY018687,POL006003,C02436,2025-12-02,5837.5,Auto-Debit,Paid,Premium
PAY018688,POL006004,C00879,2025-08-02,18710.0,Credit Card,Overdue,Initial Payment
PAY018689,POL006005,C01416,2025-06-02,3810.0,Auto-Debit,Paid,Initial Payment
PAY018690,POL006006,C00626,2024-08-15,37050.0,Debit Card,Paid,Initial Payment
PAY018691,POL006007,C00983,2024-02-07,125.0,Net Banking,Paid,Initial Payment
PAY018692,POL006008,C03165,2024-08-26,80230.0,UPI,Paid,Initial Payment
PAY018693,POL006008,C03165,2025-08-26,80230.0,Net Banking,Paid,Renewal
PAY018694,POL006009,C00956,2023-02-23,74400.0,Net Banking,Paid,Initial Payment
PAY018695,POL006009,C00956,2024-02-23,74400.0,Debit Card,Paid,Renewal
PAY018696,POL006010,C00012,2024-07-02,47200.0,Auto-Debit,Paid,Initial Payment
PAY018697,POL006011,C00531,2023-05-10,18530.0,Credit Card,Paid,Initial Payment
PAY018698,POL006012,C04105,2023-03-27,13080.0,Credit Card,Paid,Initial Payment
PAY018699,POL006013,C03405,2024-05-15,4570.0,Debit Card,Paid,Initial Payment
PAY018700,POL006013,C03405,2025-05-15,4570.0,Net Banking,Paid,Renewal
PAY018701,POL006014,C04341,2025-06-11,13480.0,Auto-Debit,Paid,Initial Payment
PAY018702,POL006015,C01054,2023-08-12,59480.0,Credit Card,Paid,Initial Payment
PAY018703,POL006015,C01054,2024-08-11,59480.0,UPI,Paid,Renewal
PAY018704,POL006016,C04888,2024-07-30,13230.0,Net Banking,Paid,Initial Payment
PAY018705,POL006016,C04888,2025-07-30,13230.0,Cheque,Paid,Renewal
PAY018706,POL006017,C00367,2023-03-30,2635.0,Auto-Debit,Paid,Initial Payment
PAY018707,POL006017,C00367,2023-05-29,2635.0,Credit Card,Paid,Premium
PAY018708,POL006017,C00367,2023-08-27,2635.0,Credit Card,Paid,Premium
PAY018709,POL006017,C00367,2023-09-26,2635.0,Credit Card,Paid,Premium
PAY018710,POL006017,C00367,2023-10-26,2635.0,Net Banking,Paid,Premium
PAY018711,POL006017,C00367,2023-11-25,2635.0,Cheque,Paid,Premium
PAY018712,POL006017,C00367,2024-01-24,2635.0,UPI,Paid,Premium
PAY018713,POL006017,C00367,2024-02-23,2635.0,Net Banking,Paid,Premium
PAY018714,POL006017,C00367,2024-05-23,2635.0,UPI,Paid,Premium
PAY018715,POL006017,C00367,2024-07-22,2635.0,Auto-Debit,Paid,Premium
PAY018716,POL006017,C00367,2024-08-21,2635.0,Credit Card,Paid,Premium
PAY018717,POL006017,C00367,2024-09-20,2635.0,UPI,Paid,Premium
PAY018718,POL006017,C00367,2024-10-20,2635.0,Auto-Debit,Paid,Premium
PAY018719,POL006017,C00367,2024-11-19,2635.0,Debit Card,Paid,Premium
PAY018720,POL006017,C00367,2024-12-19,2635.0,UPI,Paid,Premium
PAY018721,POL006017,C00367,2025-01-18,2635.0,Auto-Debit,Paid,Premium
PAY018722,POL006018,C03295,2024-06-05,9100.0,Cheque,Paid,Initial Payment
PAY018723,POL006019,C02330,2025-03-11,17774.42,UPI,Failed,Initial Payment
PAY018724,POL006020,C01809,2023-07-29,85200.0,Auto-Debit,Overdue,Initial Payment
PAY018725,POL006021,C01468,2025-08-26,18280.0,UPI,Paid,Initial Payment
PAY018726,POL006022,C03900,2024-08-01,24200.0,Net Banking,Paid,Initial Payment
PAY018727,POL006023,C03172,2023-06-03,13764.17,Auto-Debit,Paid,Initial Payment
PAY018728,POL006023,C03172,2023-08-02,13764.17,Cheque,Paid,Premium
PAY018729,POL006023,C03172,2023-09-01,13764.17,Auto-Debit,Paid,Premium
PAY018730,POL006023,C03172,2023-10-01,13764.17,Net Banking,Paid,Premium
PAY018731,POL006023,C03172,2023-10-31,13764.17,Net Banking,Paid,Premium
PAY018732,POL006023,C03172,2023-11-30,13764.17,Auto-Debit,Paid,Premium
PAY018733,POL006023,C03172,2024-03-29,13764.17,Cheque,Paid,Premium
PAY018734,POL006023,C03172,2024-05-28,13764.17,Cheque,Paid,Premium
PAY018735,POL006023,C03172,2024-09-25,13764.17,Debit Card,Overdue,Premium
PAY018736,POL006023,C03172,2024-10-25,13764.17,Net Banking,Paid,Premium
PAY018737,POL006023,C03172,2024-12-24,13764.17,UPI,Paid,Premium
PAY018738,POL006023,C03172,2025-02-22,13764.17,Credit Card,Paid,Premium
PAY018739,POL006024,C00992,2025-02-11,54060.0,Net Banking,Paid,Initial Payment
PAY018740,POL006025,C01804,2025-08-26,3870.0,Auto-Debit,Paid,Initial Payment
PAY018741,POL006026,C01254,2023-10-10,3525.83,Cheque,Paid,Initial Payment
PAY018742,POL006026,C01254,2024-01-08,3525.83,Debit Card,Paid,Premium
PAY018743,POL006026,C01254,2024-02-07,3525.83,Cheque,Paid,Premium
PAY018744,POL006026,C01254,2024-03-08,3525.83,Net Banking,Paid,Premium
PAY018745,POL006026,C01254,2024-04-07,3525.83,Credit Card,Paid,Premium
PAY018746,POL006026,C01254,2024-05-07,3525.83,Cheque,Paid,Premium
PAY018747,POL006026,C01254,2024-07-06,3525.83,Credit Card,Paid,Premium
PAY018748,POL006026,C01254,2024-08-05,3525.83,Cheque,Paid,Premium
PAY018749,POL006026,C01254,2024-09-04,3525.83,Net Banking,Paid,Premium
PAY018750,POL006026,C01254,2024-12-03,3525.83,Credit Card,Paid,Premium
PAY018751,POL006026,C01254,2025-01-02,3525.83,UPI,Paid,Premium
PAY018752,POL006026,C01254,2025-02-01,3525.83,UPI,Paid,Premium
PAY018753,POL006026,C01254,2025-05-02,3525.83,UPI,Paid,Premium
PAY018754,POL006026,C01254,2025-06-01,3525.83,Auto-Debit,Paid,Premium
PAY018755,POL006026,C01254,2025-07-31,3525.83,Cheque,Paid,Premium
PAY018756,POL006026,C01254,2025-08-30,3525.83,Cheque,Paid,Premium
PAY018757,POL006026,C01254,2025-10-29,3525.83,Debit Card,Paid,Premium
PAY018758,POL006026,C01254,2025-12-28,3525.83,Credit Card,Paid,Premium
PAY018759,POL006027,C04833,2025-01-04,4035.0,Credit Card,Paid,Initial Payment
PAY018760,POL006027,C04833,2025-04-05,4035.0,Cheque,Paid,Premium
PAY018761,POL006027,C04833,2025-07-05,4035.0,Cheque,Paid,Premium
PAY018762,POL006027,C04833,2025-10-04,4035.0,UPI,Paid,Premium
PAY018763,POL006028,C00915,2024-10-16,25792.77,Auto-Debit,Failed,Initial Payment
PAY018764,POL006029,C01449,2023-09-08,10590.0,UPI,Paid,Initial Payment
PAY018765,POL006030,C03067,2025-04-15,6000.09,Auto-Debit,Failed,Initial Payment
PAY018766,POL006030,C03067,2025-05-15,6086.67,Auto-Debit,Overdue,Premium
PAY018767,POL006031,C00093,2025-04-24,1028.33,Auto-Debit,Paid,Initial Payment
PAY018768,POL006031,C00093,2025-05-24,1028.33,Debit Card,Paid,Premium
PAY018769,POL006031,C00093,2025-06-23,1028.33,Debit Card,Paid,Premium
PAY018770,POL006031,C00093,2025-07-23,1028.33,Credit Card,Paid,Premium
PAY018771,POL006031,C00093,2025-10-21,1028.33,Net Banking,Paid,Premium
PAY018772,POL006031,C00093,2025-11-20,1028.33,Credit Card,Paid,Premium
PAY018773,POL006031,C00093,2025-12-20,1028.33,Auto-Debit,Paid,Premium
PAY018774,POL006032,C03417,2025-03-23,53755.0,Cheque,Overdue,Initial Payment
PAY018775,POL006032,C03417,2025-06-22,53755.0,UPI,Overdue,Premium
PAY018776,POL006033,C04667,2025-06-10,6000.0,Auto-Debit,Paid,Initial Payment
PAY018777,POL006034,C03213,2023-10-14,2826.67,Auto-Debit,Paid,Initial Payment
PAY018778,POL006034,C03213,2023-11-13,2826.67,Credit Card,Paid,Premium
PAY018779,POL006034,C03213,2023-12-13,2826.67,UPI,Paid,Premium
PAY018780,POL006034,C03213,2024-01-12,2826.67,Credit Card,Paid,Premium
PAY018781,POL006034,C03213,2024-02-11,2826.67,Net Banking,Paid,Premium
PAY018782,POL006034,C03213,2024-04-11,2826.67,Cheque,Paid,Premium
PAY018783,POL006034,C03213,2024-07-10,2826.67,Auto-Debit,Paid,Premium
PAY018784,POL006034,C03213,2024-08-09,2826.67,UPI,Paid,Premium
PAY018785,POL006034,C03213,2024-09-08,2826.67,UPI,Paid,Premium
PAY018786,POL006035,C03188,2023-12-28,25690.72,Auto-Debit,Failed,Initial Payment
PAY018787,POL006035,C03188,2024-12-27,25700.0,Auto-Debit,Paid,Renewal
PAY018788,POL006036,C01520,2023-08-14,4687.5,Credit Card,Paid,Initial Payment
PAY018789,POL006036,C01520,2023-09-13,4687.5,UPI,Paid,Premium
PAY018790,POL006036,C01520,2023-10-13,4687.5,Cheque,Paid,Premium
PAY018791,POL006036,C01520,2023-11-12,4687.5,Cheque,Paid,Premium
PAY018792,POL006036,C01520,2024-01-11,4687.5,Credit Card,Paid,Premium
PAY018793,POL006036,C01520,2024-02-10,4687.5,Credit Card,Paid,Premium
PAY018794,POL006036,C01520,2024-04-10,4607.36,Credit Card,Failed,Premium
PAY018795,POL006036,C01520,2024-05-10,4687.5,UPI,Paid,Premium
PAY018796,POL006036,C01520,2024-06-09,4687.5,Debit Card,Paid,Premium
PAY018797,POL006036,C01520,2024-07-09,4687.5,Debit Card,Paid,Premium
PAY018798,POL006036,C01520,2024-08-08,4687.5,Net Banking,Paid,Premium
PAY018799,POL006037,C01391,2024-03-19,36040.0,Auto-Debit,Paid,Initial Payment
PAY018800,POL006038,C04215,2025-06-24,57300.0,Auto-Debit,Paid,Initial Payment
PAY018801,POL006039,C00817,2023-08-16,6610.0,Net Banking,Paid,Initial Payment
PAY018802,POL006039,C00817,2024-08-15,6610.0,Debit Card,Paid,Renewal
PAY018803,POL006040,C01694,2025-09-23,23790.0,Credit Card,Paid,Initial Payment
PAY018804,POL006041,C01495,2025-09-14,3030.0,Cheque,Paid,Initial Payment
PAY018805,POL006042,C01795,2023-05-29,130654.53,Cheque,Pending,Initial Payment
PAY018806,POL006042,C01795,2024-05-28,131180.0,Net Banking,Paid,Renewal
PAY018807,POL006043,C02251,2024-03-22,19405.0,Credit Card,Paid,Initial Payment
PAY018808,POL006043,C02251,2024-09-20,19405.0,Net Banking,Paid,Premium
PAY018809,POL006043,C02251,2025-06-20,19405.0,Cheque,Paid,Premium
PAY018810,POL006043,C02251,2025-09-19,19405.0,Cheque,Paid,Premium
PAY018811,POL006043,C02251,2025-12-19,19405.0,Credit Card,Paid,Premium
PAY018812,POL006044,C03212,2025-05-16,5715.0,Credit Card,Paid,Initial Payment
