Policy_ID,Customer_ID,Policy_Type,Policy_Start_Date,Policy_End_Date,Premium_Amount,Sum_Assured,Payment_Frequency,Policy_Status,Policy_Term_Years,Risk_Category,Agent_ID,Acquisition_Channel
POL006655,C01674,Life,2023-04-13,2038-04-13,43670.0,2663000.0,Annually,Active,15,Medium,A0078,Agent
POL006656,C00205,Health,2024-01-25,2027-01-25,28560.0,750000.0,Quarterly,Active,3,Low,A0004,Referral
POL006657,C04944,Home,2025-02-08,2040-02-08,3600.0,1923100.0,Annually,Active,15,Low,A0008,Agent
POL006658,C01322,Motor,2023-07-09,2024-07-08,43020.0,1229100.0,Annually,Lapsed,1,Medium,A0002,Online
POL006659,C02600,Health,2024-06-25,2025-06-25,21840.0,500000.0,Monthly,Expired,1,Low,A0024,Referral
POL006660,C00479,Motor,2023-06-01,2024-05-31,28850.0,824300.0,Annually,Expired,1,Medium,A0044,Bancassurance
POL006661,C03286,Motor,2024-04-08,2025-04-08,7300.0,208500.0,Annually,Expired,1,Medium,A0010,Agent
POL006662,C02327,Health,2025-02-28,2026-02-28,22100.0,500000.0,Monthly,Active,1,Low,A0075,Agent
POL006663,C00829,Health,2023-06-30,2026-06-28,38100.0,750000.0,Monthly,Active,3,Medium,A0014,Agent
POL006664,C01218,Health,2023-10-02,2024-10-02,26300.0,500000.0,Quarterly,Expired,1,Medium,A0031,Referral
POL006665,C04622,Life,2025-05-15,2040-05-15,36610.0,2317100.0,Monthly,Active,15,Medium,A0025,Bancassurance
POL006666,C03250,Health,2024-11-02,2025-11-02,13570.0,300000.0,Quarterly,Expired,1,Low,A0053,Agent
POL006667,C01482,Home,2025-01-13,2040-01-13,15370.0,6988500.0,Annually,Active,15,Medium,A0008,Bancassurance
POL006668,C04105,Home,2025-09-28,2030-09-28,4470.0,2030900.0,Annually,Lapsed,5,Medium,A0011,Bancassurance
POL006669,C00698,Home,2025-07-21,2026-07-21,17480.0,7947600.0,Annually,Active,1,Medium,A0051,Referral
POL006670,C02050,Motor,2023-03-05,2024-03-04,46770.0,1336200.0,Annually,Expired,1,Medium,A0039,Agent
POL006671,C02870,Life,2025-09-01,2040-09-01,62100.0,3057000.0,Annually,Active,15,Low,A0097,Online
POL006672,C00968,Health,2023-04-11,2026-04-11,12340.0,300000.0,Annually,Lapsed,3,Low,A0040,Agent
POL006673,C01140,Life,2024-03-23,2039-03-23,54610.0,2868000.0,Annually,Active,15,Low,A0044,Corporate
POL006674,C02023,Motor,2024-12-18,2025-12-18,11990.0,403000.0,Annually,Lapsed,1,Low,A0039,Agent
POL006675,C02528,Health,2025-09-10,2026-09-10,37600.0,1000000.0,Monthly,Lapsed,1,Medium,A0051,Bancassurance
POL006676,C04746,Home,2025-09-08,2035-09-08,5900.0,3157700.0,Monthly,Active,10,Low,A0089,Online
POL006677,C01532,Health,2024-07-16,2025-07-16,76180.0,1000000.0,Quarterly,Expired,1,High,A0093,Online
POL006678,C01441,Home,2025-05-06,2040-05-06,2230.0,1191700.0,Annually,Active,15,Low,A0074,Online
POL006679,C02892,Motor,2024-06-09,2025-06-09,37010.0,1057600.0,Annually,Expired,1,Medium,A0080,Bancassurance
POL006680,C00783,Health,2025-05-04,2026-05-04,19380.0,300000.0,Annually,Active,1,Medium,A0043,Online
POL006681,C00625,Home,2024-05-09,2034-05-09,12040.0,5470700.0,Annually,Active,10,Medium,A0027,Online
POL006682,C01842,Health,2024-02-11,2027-02-11,84760.0,1000000.0,Annually,Active,3,High,A0010,Bancassurance
POL006683,C03925,Motor,2024-07-01,2025-07-01,7160.0,204500.0,Annually,Expired,1,Medium,A0086,Online
POL006684,C00326,Life,2025-04-27,2035-04-27,82020.0,4308000.0,Monthly,Active,10,Low,A0087,Corporate
POL006685,C00727,Health,2024-06-08,2025-06-08,21080.0,500000.0,Monthly,Lapsed,1,Low,A0002,Agent
POL006686,C02483,Motor,2023-03-07,2024-03-06,21470.0,613500.0,Annually,Expired,1,Medium,A0070,Referral
POL006687,C02608,Health,2024-05-11,2025-05-11,20820.0,500000.0,Quarterly,Expired,1,Low,A0040,Agent
POL006688,C00562,Life,2023-08-01,2038-08-01,60940.0,3585000.0,Monthly,Active,15,Low,A0054,Agent
POL006689,C04419,Health,2025-08-15,2026-08-15,53800.0,1000000.0,Quarterly,Active,1,Medium,A0025,Agent
POL006690,C03439,Health,2023-03-22,2024-03-22,24400.0,500000.0,Monthly,Expired,1,Low,A0068,Agent
POL006691,C03943,Home,2024-07-07,2034-07-07,15380.0,6989300.0,Monthly,Active,10,Medium,A0055,Agent
POL006692,C02831,Motor,2024-12-30,2025-12-30,51210.0,1463200.0,Annually,Lapsed,1,Medium,A0006,Agent
POL006693,C02692,Health,2023-08-04,2025-08-04,12950.0,300000.0,Annually,Expired,2,Low,A0078,Agent
POL006694,C01501,Motor,2023-04-07,2024-04-06,59850.0,1710100.0,Annually,Expired,1,Medium,A0073,Agent
POL006695,C00210,Motor,2023-08-12,2024-08-11,48780.0,1393600.0,Monthly,Expired,1,Medium,A0077,Corporate
POL006696,C00028,Motor,2023-02-02,2024-02-02,25850.0,738600.0,Annually,Expired,1,Medium,A0055,Agent
POL006697,C00134,Health,2024-06-21,2025-06-21,62700.0,1500000.0,Annually,Lapsed,1,Medium,A0037,Referral
POL006698,C02445,Life,2025-01-26,2045-01-26,66470.0,3652000.0,Monthly,Active,20,Medium,A0065,Agent
POL006699,C03119,Home,2023-02-01,2028-02-01,14550.0,7781700.0,Annually,Active,5,Low,A0065,Agent
POL006700,C02917,Life,2024-08-12,2044-08-12,306890.0,10806000.0,Annually,Active,20,Medium,A0030,Agent
POL006701,C00908,Motor,2025-07-09,2026-07-09,49480.0,1413700.0,Annually,Active,1,Medium,A0002,Online
POL006702,C02637,Motor,2025-05-31,2026-05-31,13250.0,445500.0,Annually,Lapsed,1,Low,A0028,Agent
POL006703,C01516,Home,2025-06-24,2030-06-24,2850.0,1526300.0,Annually,Cancelled,5,Low,A0005,Online
POL006704,C03962,Health,2025-04-26,2026-04-26,34300.0,750000.0,Quarterly,Active,1,Low,A0083,Agent
POL006705,C02239,Motor,2025-05-15,2026-05-15,58440.0,1669700.0,Annually,Active,1,Medium,A0022,Agent
POL006706,C01892,Home,2023-05-01,2028-05-01,4450.0,2022500.0,Monthly,Active,5,Medium,A0088,Bancassurance
POL006707,C00325,Health,2024-03-06,2027-03-06,116000.0,2000000.0,Annually,Active,3,Medium,A0078,Agent
POL006708,C01039,Health,2025-04-23,2026-04-23,21330.0,500000.0,Annually,Active,1,Low,A0090,Referral
POL006709,C04239,Life,2023-04-18,2043-04-18,54900.0,3760300.0,Quarterly,Active,20,Medium,A0015,Agent
POL006710,C04082,Home,2025-03-29,2030-03-28,8640.0,4620800.0,Annually,Active,5,Low,A0001,Corporate
POL006711,C04731,Home,2025-08-09,2030-08-09,8560.0,3890600.0,Annually,Active,5,Medium,A0069,Online
POL006712,C01936,Health,2024-05-13,2026-05-13,74400.0,1500000.0,Annually,Lapsed,2,Medium,A0007,Agent
POL006713,C01773,Motor,2023-01-13,2024-01-13,7280.0,244700.0,Annually,Lapsed,1,Low,A0050,Corporate
POL006714,C01805,Motor,2023-04-10,2024-04-09,30730.0,878000.0,Annually,Expired,1,Medium,A0016,Agent
POL006715,C04668,Health,2024-02-19,2027-02-19,34500.0,750000.0,Monthly,Active,3,Medium,A0092,Agent
POL006716,C02096,Life,2025-06-05,2045-06-05,204740.0,11067000.0,Annually,Active,20,Medium,A0045,Agent
POL006717,C04798,Motor,2024-05-12,2025-05-12,31660.0,904700.0,Annually,Expired,1,Medium,A0053,Online
POL006718,C02462,Health,2023-06-03,2025-06-03,15780.0,300000.0,Annually,Expired,2,Medium,A0057,Corporate
POL006719,C01950,Motor,2023-11-17,2024-11-16,44600.0,1274300.0,Annually,Lapsed,1,Medium,A0041,Corporate
POL006720,C04364,Motor,2024-03-16,2025-03-16,61060.0,1342000.0,Annually,Expired,1,High,A0078,Corporate
POL006721,C01405,Life,2023-02-17,2038-02-17,64160.0,4305900.0,Annually,Active,15,Medium,A0100,Bancassurance
POL006722,C03907,Health,2024-04-09,2025-04-09,19800.0,500000.0,Monthly,Lapsed,1,Low,A0022,Referral
POL006723,C03706,Motor,2023-05-05,2024-05-04,33760.0,964500.0,Annually,Lapsed,1,Medium,A0096,Agent
POL006724,C03473,Health,2023-05-05,2025-05-05,57140.0,750000.0,Annually,Expired,2,High,A0088,Bancassurance
POL006725,C03566,Motor,2025-08-04,2026-08-04,34400.0,982800.0,Monthly,Active,1,Medium,A0046,Agent
POL006726,C03359,Travel,2024-12-16,2024-12-31,5070.0,496900.0,Annually,Lapsed,1,Low,A0067,Bancassurance
POL006727,C02015,Health,2024-02-17,2025-02-17,20300.0,500000.0,Quarterly,Expired,1,Medium,A0038,Agent
POL006728,C03231,Home,2024-05-12,2039-05-12,9500.0,5079800.0,Annually,Active,15,Low,A0040,Online
POL006729,C03767,Health,2025-08-31,2026-08-28,72600.0,1500000.0,Annually,Cancelled,1,Medium,A0052,Online
POL006730,C01448,Motor,2023-09-20,2024-09-19,51240.0,1464100.0,Annually,Expired,1,Medium,A0037,Agent
POL006731,C04582,Home,2023-02-22,2033-02-22,10380.0,4719600.0,Annually,Active,10,Medium,A0041,Agent
POL006732,C03659,Health,2025-07-23,2026-07-23,38550.0,750000.0,Monthly,Active,1,Medium,A0079,Agent
POL006733,C02605,Health,2025-03-26,2028-03-26,60940.0,1500000.0,Monthly,Active,3,Low,A0096,Online
POL006734,C02721,Travel,2024-03-30,2024-05-05,4830.0,473700.0,Monthly,Expired,1,Low,A0045,Agent
POL006735,C02766,Motor,2024-02-27,2025-02-26,10750.0,236200.0,Annually,Expired,1,High,A0016,Referral
POL006736,C01338,Health,2023-03-26,2026-03-26,12950.0,300000.0,Quarterly,Active,3,Low,A0098,Online
POL006737,C04936,Motor,2024-10-26,2025-10-26,37190.0,1062600.0,Annually,Expired,1,Medium,A0079,Corporate
POL006738,C00784,Motor,2025-06-08,2026-06-08,48750.0,1392900.0,Annually,Active,1,Medium,A0092,Agent
POL006739,C02284,Health,2025-09-23,2026-09-23,45750.0,750000.0,Quarterly,Active,1,Medium,A0018,Online
POL006740,C00621,Health,2025-08-24,2026-08-24,18480.0,300000.0,Monthly,Active,1,Medium,A0064,Online
POL006741,C04304,Motor,2024-10-27,2025-10-27,31790.0,698600.0,Annually,Expired,1,High,A0050,Online
POL006742,C02309,Motor,2023-05-21,2024-05-20,55290.0,1579800.0,Monthly,Expired,1,Medium,A0038,Agent
POL006743,C04599,Home,2023-01-07,2028-01-07,4100.0,2190600.0,Monthly,Active,5,Low,A0066,Agent
POL006744,C00505,Life,2023-11-05,2038-11-05,52000.0,2768200.0,Annually,Active,15,Low,A0018,Corporate
POL006745,C02415,Health,2023-10-21,2025-10-21,78900.0,1500000.0,Quarterly,Lapsed,2,Medium,A0055,Agent
POL006746,C04565,Life,2023-09-24,2033-09-24,48790.0,3411700.0,Monthly,Active,10,Medium,A0070,Referral
POL006747,C04239,Motor,2024-07-18,2025-07-18,49710.0,1420300.0,Annually,Lapsed,1,Medium,A0063,Agent
POL006748,C03057,Life,2023-07-06,2033-07-06,45320.0,2532000.0,Annually,Active,10,Medium,A0050,Agent
POL006749,C04466,Travel,2023-10-04,2023-10-31,1880.0,156400.0,Annually,Expired,1,Medium,A0087,Agent
POL006750,C02720,Health,2025-04-27,2026-04-27,13260.0,300000.0,Monthly,Lapsed,1,Medium,A0022,Online
POL006751,C01937,Health,2024-12-22,2026-12-22,13870.0,300000.0,Annually,Active,2,Low,A0070,Agent
POL006752,C02091,Motor,2023-11-11,2024-11-10,32590.0,931200.0,Annually,Expired,1,Medium,A0010,Online
POL006753,C01788,Life,2024-09-09,2034-09-09,63390.0,3568400.0,Monthly,Active,10,Low,A0085,Agent
POL006754,C03853,Motor,2024-04-13,2025-04-13,17120.0,575400.0,Annually,Expired,1,Low,A0019,Corporate
POL006755,C01447,Motor,2025-04-29,2026-04-29,33160.0,728900.0,Annually,Active,1,High,A0006,Online
POL006756,C01690,Home,2025-06-11,2040-06-11,3930.0,2100500.0,Annually,Cancelled,15,Low,A0012,Online
POL006757,C01079,Travel,2023-06-05,2023-06-11,4250.0,416700.0,Annually,Expired,1,Low,A0071,Agent
POL006758,C03604,Health,2024-11-12,2026-11-12,22100.0,500000.0,Annually,Active,2,Low,A0004,Bancassurance
POL006759,C04601,Life,2024-04-25,2044-04-25,101470.0,3730600.0,Annually,Active,20,Medium,A0046,Corporate
POL006760,C02593,Life,2025-01-24,2035-01-24,105620.0,7386000.0,Annually,Active,10,Medium,A0052,Agent
POL006761,C00566,Motor,2023-11-20,2024-11-19,18550.0,529900.0,Monthly,Lapsed,1,Medium,A0047,Online
POL006762,C00898,Motor,2024-12-14,2025-12-14,45540.0,1301200.0,Annually,Expired,1,Medium,A0032,Bancassurance
POL006763,C02979,Health,2025-02-17,2026-02-17,21590.0,500000.0,Annually,Active,1,Low,A0068,Bancassurance
POL006764,C03608,Health,2024-07-07,2026-07-07,60060.0,750000.0,Monthly,Active,2,High,A0098,Online
POL006765,C03888,Health,2023-10-02,2024-10-02,19040.0,500000.0,Annually,Lapsed,1,Low,A0032,Agent
POL006766,C00049,Motor,2025-05-08,2026-05-08,40990.0,1171100.0,Annually,Active,1,Medium,A0083,Corporate
POL006767,C01468,Motor,2023-09-27,2024-09-26,8620.0,246200.0,Annually,Expired,1,Medium,A0099,Referral
POL006768,C00269,Health,2024-12-28,2026-12-28,45730.0,1000000.0,Monthly,Active,2,Low,A0075,Bancassurance
POL006769,C04107,Motor,2024-12-28,2025-12-28,8530.0,243700.0,Annually,Expired,1,Medium,A0024,Referral
POL006770,C04289,Health,2025-05-08,2026-05-08,23300.0,500000.0,Annually,Active,1,Medium,A0042,Agent
POL006771,C03204,Home,2023-03-19,2038-03-19,5120.0,1790900.0,Annually,Active,15,High,A0023,Agent
POL006772,C04818,Health,2023-03-06,2024-03-06,31620.0,750000.0,Annually,Lapsed,1,Low,A0010,Online
POL006773,C03213,Health,2023-01-12,2025-01-12,90600.0,1500000.0,Annually,Expired,2,Medium,A0017,Bancassurance
POL006774,C04720,Motor,2025-06-17,2026-06-17,17600.0,502700.0,Annually,Active,1,Medium,A0015,Online
POL006775,C01464,Motor,2024-12-06,2025-12-06,75420.0,1657700.0,Monthly,Expired,1,High,A0075,Referral
POL006776,C02791,Life,2023-03-31,2038-03-28,32070.0,1755000.0,Annually,Active,15,Low,A0041,Bancassurance
POL006777,C02428,Health,2024-09-04,2027-09-04,41700.0,750000.0,Quarterly,Lapsed,3,Medium,A0061,Online
POL006778,C04076,Health,2024-08-21,2026-08-21,49000.0,1000000.0,Quarterly,Active,2,Medium,A0004,Corporate
POL006779,C02468,Travel,2024-06-18,2024-07-22,4960.0,486000.0,Annually,Expired,1,Low,A0007,Agent
POL006780,C04564,Health,2025-09-13,2026-09-13,28200.0,750000.0,Monthly,Lapsed,1,Medium,A0083,Agent
POL006781,C02145,Home,2024-02-25,2034-02-25,4990.0,2265900.0,Monthly,Lapsed,10,Medium,A0100,Agent
POL006782,C02827,Health,2025-05-04,2027-05-04,47260.0,1000000.0,Annually,Active,2,Low,A0004,Agent
POL006783,C00178,Motor,2023-02-21,2024-02-21,45000.0,1512500.0,Monthly,Expired,1,Low,A0088,Online
POL006784,C03399,Life,2023-09-16,2038-09-16,56680.0,2921700.0,Annually,Active,15,Medium,A0064,Online
POL006785,C03565,Motor,2024-04-22,2025-04-22,13630.0,389400.0,Annually,Lapsed,1,Medium,A0080,Online
POL006786,C04032,Life,2024-11-28,2044-11-28,31570.0,2597500.0,Annually,Active,20,Low,A0084,Agent
POL006787,C00474,Home,2023-07-17,2024-07-17,10360.0,5539900.0,Annually,Lapsed,1,Low,A0095,Agent
POL006788,C02634,Life,2023-12-10,2053-12-10,75580.0,3123000.0,Annually,Active,30,Medium,A0072,Online
POL006789,C01069,Health,2024-01-29,2025-01-28,78520.0,1000000.0,Quarterly,Expired,1,High,A0027,Agent
POL006790,C02093,Health,2023-12-11,2024-12-11,27030.0,750000.0,Annually,Expired,1,Low,A0071,Bancassurance
POL006791,C00500,Home,2023-12-01,2024-12-01,11160.0,5968100.0,Monthly,Expired,1,Low,A0065,Agent
POL006792,C04988,Motor,2025-04-04,2026-04-04,33900.0,968600.0,Annually,Active,1,Medium,A0050,Agent
POL006793,C00664,Home,2023-11-25,2028-11-25,2070.0,1106600.0,Annually,Lapsed,5,Low,A0064,Agent
POL006794,C01565,Health,2023-08-21,2024-08-21,20060.0,500000.0,Monthly,Expired,1,Low,A0004,Online
POL006795,C02102,Home,2023-06-19,2024-06-19,16720.0,7602000.0,Annually,Lapsed,1,Medium,A0074,Agent
POL006796,C02480,Travel,2023-10-01,2023-11-21,7490.0,734100.0,Annually,Expired,1,Low,A0022,Bancassurance
POL006797,C04726,Health,2023-09-30,2024-09-28,34300.0,750000.0,Annually,Expired,1,Low,A0085,Online
POL006798,C00981,Health,2025-05-19,2028-05-19,57120.0,1500000.0,Monthly,Active,3,Low,A0006,Online
POL006799,C00613,Home,2024-09-10,2034-09-10,7760.0,4149100.0,Annually,Active,10,Low,A0070,Bancassurance
POL006800,C04264,Health,2023-09-20,2024-09-20,73100.0,2000000.0,Annually,Expired,1,Low,A0056,Online
POL006801,C00101,Motor,2025-02-12,2026-02-12,50210.0,1434600.0,Annually,Active,1,Medium,A0031,Agent
POL006802,C01939,Motor,2023-01-07,2024-01-07,62970.0,1799200.0,Annually,Expired,1,Medium,A0069,Agent
POL006803,C02495,Motor,2023-02-13,2024-02-13,55180.0,1576700.0,Annually,Expired,1,Medium,A0037,Corporate
POL006804,C04984,Health,2024-08-19,2025-08-19,61600.0,1000000.0,Annually,Expired,1,Medium,A0075,Bancassurance
POL006805,C03264,Home,2025-07-15,2030-07-15,14730.0,6695500.0,Annually,Lapsed,5,Medium,A0035,Online
POL006806,C01214,Motor,2023-11-21,2024-11-20,26230.0,881800.0,Annually,Expired,1,Low,A0018,Online
POL006807,C04465,Home,2023-05-06,2038-05-06,4410.0,2005400.0,Annually,Active,15,Medium,A0018,Agent
POL006808,C02078,Life,2024-09-08,2049-09-08,36470.0,2107900.0,Monthly,Active,25,Medium,A0007,Agent
POL006809,C02244,Motor,2023-08-17,2024-08-16,50950.0,1455800.0,Annually,Lapsed,1,Medium,A0055,Online
POL006810,C04842,Life,2024-06-22,2049-06-22,186560.0,10974000.0,Monthly,Active,25,Medium,A0066,Agent
POL006811,C02307,Life,2025-01-28,2050-01-28,23010.0,1564600.0,Monthly,Active,25,Low,A0047,Bancassurance
POL006812,C02033,Travel,2023-07-03,2023-08-02,1660.0,138000.0,Annually,Expired,1,Medium,A0035,Corporate
POL006813,C04626,Health,2023-05-10,2025-05-10,73500.0,1500000.0,Annually,Expired,2,Medium,A0093,Agent
POL006814,C02623,Motor,2023-10-11,2024-10-10,28170.0,804800.0,Annually,Lapsed,1,Medium,A0080,Agent
POL006815,C00105,Health,2023-07-07,2026-07-07,13720.0,300000.0,Annually,Active,3,Low,A0094,Bancassurance
POL006816,C03057,Motor,2024-02-01,2025-01-31,48460.0,1384400.0,Monthly,Expired,1,Medium,A0035,Referral
POL006817,C04530,Life,2023-11-06,2048-11-06,57070.0,3408000.0,Annually,Active,25,Low,A0024,Agent
POL006818,C02832,Motor,2023-07-23,2024-07-22,7210.0,205900.0,Annually,Expired,1,Medium,A0008,Agent
POL006819,C02729,Life,2025-01-16,2050-01-16,128790.0,8190000.0,Annually,Active,25,Low,A0019,Online
POL006820,C01904,Life,2024-11-24,2039-11-24,76480.0,3912000.0,Quarterly,Active,15,Low,A0017,Agent
POL006821,C00097,Life,2024-06-23,2039-06-23,113600.0,6927000.0,Monthly,Active,15,Medium,A0027,Bancassurance
POL006822,C04196,Motor,2024-10-23,2025-10-23,6770.0,193300.0,Annually,Lapsed,1,Medium,A0068,Corporate
POL006823,C00217,Motor,2023-02-20,2024-02-20,32050.0,915600.0,Annually,Expired,1,Medium,A0056,Online
POL006824,C00906,Health,2025-09-18,2027-09-18,44800.0,1000000.0,Monthly,Active,2,Medium,A0036,Online
POL006825,C04423,Life,2025-03-27,2055-03-27,57270.0,2907000.0,Monthly,Active,30,Medium,A0033,Bancassurance
POL006826,C03208,Life,2023-02-04,2043-02-04,39720.0,2058500.0,Monthly,Active,20,Low,A0014,Bancassurance
POL006827,C02604,Home,2024-03-09,2034-03-09,8390.0,3813300.0,Annually,Active,10,Medium,A0080,Agent
POL006828,C04084,Life,2024-03-07,2049-03-07,67490.0,3693000.0,Annually,Active,25,Low,A0011,Corporate
POL006829,C01021,Life,2024-08-29,2034-08-28,46920.0,1763900.0,Monthly,Lapsed,10,Medium,A0044,Bancassurance
POL006830,C00304,Home,2025-03-03,2040-03-03,13030.0,6969700.0,Annually,Lapsed,15,Low,A0018,Agent
POL006831,C01435,Home,2023-09-21,2028-09-21,14370.0,7683100.0,Annually,Active,5,Low,A0085,Bancassurance
POL006832,C01847,Motor,2023-08-26,2024-08-25,52400.0,1151600.0,Annually,Lapsed,1,High,A0026,Agent
POL006833,C03799,Motor,2024-09-29,2025-09-29,47340.0,1352500.0,Annually,Expired,1,Medium,A0051,Agent
POL006834,C00406,Life,2024-11-29,2044-11-28,99140.0,6861000.0,Quarterly,Active,20,Low,A0024,Agent
POL006835,C04712,Motor,2023-02-08,2024-02-08,16030.0,458100.0,Annually,Expired,1,Medium,A0066,Agent
POL006836,C04311,Health,2024-11-14,2027-11-14,63400.0,1000000.0,Annually,Active,3,Medium,A0085,Online
POL006837,C00603,Health,2024-11-16,2027-11-16,27410.0,750000.0,Monthly,Active,3,Low,A0033,Online
POL006838,C03834,Life,2023-07-13,2038-07-13,135210.0,7611000.0,Monthly,Lapsed,15,Low,A0046,Online
POL006839,C01575,Life,2023-10-21,2053-10-21,50600.0,3142600.0,Monthly,Active,30,Medium,A0045,Online
POL006840,C04075,Health,2023-07-15,2025-07-15,71060.0,2000000.0,Annually,Expired,2,Low,A0068,Online
POL006841,C04475,Travel,2024-09-11,2024-09-29,10040.0,984600.0,Annually,Lapsed,1,Low,A0039,Bancassurance
POL006842,C03373,Home,2023-08-08,2024-08-08,14520.0,7767100.0,Annually,Expired,1,Low,A0069,Online
POL006843,C03475,Life,2025-07-01,2050-07-01,65790.0,4164000.0,Annually,Active,25,Medium,A0030,Referral
POL006844,C03593,Motor,2024-10-06,2025-10-06,52130.0,1489500.0,Annually,Expired,1,Medium,A0014,Agent
POL006845,C02564,Motor,2025-08-20,2026-08-20,8710.0,249000.0,Annually,Active,1,Medium,A0072,Online
POL006846,C01233,Travel,2023-02-06,2023-03-06,3150.0,262200.0,Annually,Lapsed,1,Medium,A0085,Online
POL006847,C00009,Motor,2024-11-04,2025-11-04,75800.0,1666000.0,Annually,Expired,1,High,A0055,Agent
POL006848,C02757,Home,2024-08-29,2039-08-28,7940.0,2774800.0,Annually,Active,15,High,A0096,Agent
POL006849,C00275,Motor,2024-02-13,2025-02-12,27390.0,920600.0,Annually,Expired,1,Low,A0051,Online
POL006850,C03760,Health,2024-12-01,2025-12-01,56200.0,1000000.0,Annually,Expired,1,Medium,A0088,Agent
POL006851,C03472,Health,2025-04-05,2026-04-05,15780.0,300000.0,Annually,Active,1,Medium,A0052,Online
POL006852,C04514,Life,2023-12-16,2033-12-16,90220.0,4723800.0,Annually,Active,10,Medium,A0031,Agent
POL006853,C04830,Life,2024-12-28,2034-12-28,58870.0,3221100.0,Annually,Active,10,Low,A0084,Agent
POL006854,C03894,Life,2024-12-31,2034-12-28,125800.0,6435000.0,Annually,Active,10,Low,A0008,Agent
POL006855,C03731,Travel,2023-09-05,2023-09-21,7880.0,656900.0,Annually,Expired,1,Medium,A0074,Agent
POL006856,C00453,Health,2025-09-06,2027-09-06,38590.0,1000000.0,Monthly,Active,2,Low,A0004,Online
POL006857,C03855,Health,2024-12-18,2025-12-18,91460.0,2000000.0,Quarterly,Expired,1,Low,A0096,Referral
POL006858,C02247,Life,2023-03-25,2048-03-25,368320.0,16014000.0,Monthly,Active,25,Medium,A0076,Online
POL006859,C03403,Motor,2024-02-18,2025-02-17,37550.0,1072700.0,Annually,Expired,1,Medium,A0038,Agent
POL006860,C02374,Health,2024-08-04,2026-08-04,44850.0,750000.0,Annually,Active,2,Medium,A0036,Online
POL006861,C03397,Home,2025-06-26,2035-06-26,2700.0,1446300.0,Annually,Active,10,Low,A0043,Bancassurance
POL006862,C04657,Travel,2024-07-08,2024-08-06,4930.0,482900.0,Monthly,Expired,1,Low,A0038,Corporate
POL006863,C01465,Home,2023-07-01,2028-07-01,6760.0,3613900.0,Annually,Active,5,Low,A0032,Bancassurance
POL006864,C03592,Home,2024-04-04,2029-04-04,10300.0,4684100.0,Annually,Active,5,Medium,A0010,Online
POL006865,C03667,Motor,2024-10-30,2025-10-30,41220.0,905900.0,Monthly,Expired,1,High,A0068,Agent
